From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is_Laundering
15331,805AB2D20,110821,806192100,1199.02,US Dollar,1199.02,US Dollar,Cheque,0
15331,805AB2D20,110821,806192100,3888.72,US Dollar,3888.72,US Dollar,ACH,0
70,10042B660,13125,8061E58C0,337.17,US Dollar,337.17,US Dollar,Cheque,0
21566,806114690,11046,806200750,237.05,US Dollar,237.05,US Dollar,Cheque,0
21566,806114690,11046,806200750,85.88,US Dollar,85.88,US Dollar,Credit Card,0
24950,8020808C0,215456,80638D740,4982.75,US Dollar,4982.75,US Dollar,Cheque,0
24950,8020808C0,215456,80638D740,340.39,US Dollar,340.39,US Dollar,Credit Card,0
1231,800144920,212518,8063BC900,29419.47,US Dollar,29419.47,US Dollar,Cheque,0
1231,800144920,212518,8063BC900,10797.06,US Dollar,10797.06,US Dollar,Credit Card,0
1231,800144920,212518,8063BC900,93061.92,US Dollar,93061.92,US Dollar,ACH,0
70,10042B660,22547,806417170,8814.88,US Dollar,8814.88,US Dollar,Cheque,0
214107,805D37890,18084,8065343D0,755.83,US Dollar,755.83,US Dollar,Cheque,0
214107,805D37890,18084,8065343D0,990.96,US Dollar,990.96,US Dollar,Cash,0
2196,806584310,15786,8066C8BF0,797628.85,US Dollar,797628.85,US Dollar,Cheque,0
22086,800CCD0C0,215571,8067322F0,15379325.86,US Dollar,15379325.86,US Dollar,Cheque,0
70,10042B660,113317,806774430,540818.48,US Dollar,540818.48,US Dollar,Cheque,0
70,10042B660,113317,806774430,1899256.31,US Dollar,1899256.31,US Dollar,Cash,0
11222,800CC5130,5855,80687FE80,2975.23,US Dollar,2975.23,US Dollar,Cheque,0
11222,800CC5130,5855,80687FE80,6683.07,US Dollar,6683.07,US Dollar,Credit Card,0
11222,800CC5130,5855,80687FE80,4293.54,US Dollar,4293.54,US Dollar,Cash,0
1812,805F0F530,18656,8068C7D90,336.9,US Dollar,336.9,US Dollar,Cheque,0
1812,805F0F530,18656,8068C7D90,175.18,US Dollar,175.18,US Dollar,Credit Card,0
1110,802AAFD90,28168,803A8DEA0,8405.1,US Dollar,8405.1,US Dollar,Cheque,0
1110,802AAFD90,28168,803A8DEA0,4612.8,US Dollar,4612.8,US Dollar,Credit Card,0
13474,8014661E0,28625,806A19B30,385.77,US Dollar,385.77,US Dollar,Cheque,0
13474,8014661E0,28625,806A19B30,64.52,US Dollar,64.52,US Dollar,Credit Card,0
5571,801EF6EE0,22547,806B8D7F0,2.87,US Dollar,2.87,US Dollar,Cheque,0
5571,801EF6EE0,22547,806B8D7F0,1.91,US Dollar,1.91,US Dollar,Credit Card,0
20,800548BE0,18747,806BE2580,261.27,US Dollar,261.27,US Dollar,Cash,0
21828,801AAACE0,1812,806BE5A30,2218.79,US Dollar,2218.79,US Dollar,Cheque,0
21828,801AAACE0,1812,806BE5A30,366.9,US Dollar,366.9,US Dollar,ACH,0
1217,800F754B0,214000,806C3BE80,471.73,US Dollar,471.73,US Dollar,Cheque,0
1217,800F754B0,214000,806C3BE80,111.6,US Dollar,111.6,US Dollar,Credit Card,0
1217,800F754B0,214000,806C3BE80,25.71,US Dollar,25.71,US Dollar,Cash,0
1217,800F754B0,214000,806C3BE80,88.2,US Dollar,88.2,US Dollar,ACH,0
1217,800F754B0,214000,806C3BE80,14.91,US Dollar,14.91,US Dollar,Wire,0
12063,800BD2E70,215191,806EB90B0,18730.59,US Dollar,18730.59,US Dollar,Cheque,0
22435,8057B96E0,29448,806FAAB90,225.27,US Dollar,225.27,US Dollar,Cheque,0
22435,8057B96E0,29448,806FAAB90,130.7,US Dollar,130.7,US Dollar,Credit Card,0
22435,8057B96E0,29448,806FAAB90,32.82,US Dollar,32.82,US Dollar,ACH,0
13917,8052A0CF0,13917,8052A0CF0,573.86,US Dollar,3843.49,Yuan,ACH,0
13917,8052A0CF0,24317,806FF4A00,573.86,US Dollar,573.86,US Dollar,Cheque,0
13917,8052A0CF0,13917,8052A0CF0,101.25,US Dollar,678.11,Yuan,ACH,0
13917,8052A0CF0,24317,806FF4A00,101.25,US Dollar,101.25,US Dollar,Credit Card,0
18324,8070429D0,24633,807042400,4243.64,US Dollar,4243.64,US Dollar,ACH,0
11265,807043850,24633,807042400,4734.54,US Dollar,4734.54,US Dollar,ACH,0
1217,8004E8340,25242,80711E000,313.6,US Dollar,313.6,US Dollar,Cheque,0
1217,8004E8340,25242,80711E000,114.44,US Dollar,114.44,US Dollar,Credit Card,0
23041,801BC88B0,214107,807159A20,2575.45,US Dollar,2575.45,US Dollar,Cheque,0
23041,801BC88B0,214107,807159A20,1088.14,US Dollar,1088.14,US Dollar,Credit Card,0
11265,8018CEB00,16584,806ADB3B0,448.13,US Dollar,448.13,US Dollar,Cheque,0
11265,8018CEB00,16584,806ADB3B0,4415.49,US Dollar,4415.49,US Dollar,Credit Card,0
70,10042B660,5206,8072EB220,4239.77,US Dollar,4239.77,US Dollar,Cheque,0
1,8030D6D50,115216,807302080,1798.5,US Dollar,1798.5,US Dollar,Cheque,0
1,8033574A0,110856,8073262D0,1267.65,US Dollar,1267.65,US Dollar,Cheque,0
1,8033574A0,110856,8073262D0,13216.11,US Dollar,13216.11,US Dollar,Credit Card,0
1291,8009ED740,8318,80736EA20,3286.54,US Dollar,3286.54,US Dollar,Cheque,0
1291,8009ED740,8318,80736EA20,1631.14,US Dollar,1631.14,US Dollar,Cash,0
110856,804103F10,6045,8073B9A60,1848728.46,US Dollar,1848728.46,US Dollar,Cheque,0
110856,804103F10,6045,8073B9A60,12120.77,US Dollar,12120.77,US Dollar,Credit Card,0
110856,804103F10,6045,8073B9A60,4106564.36,US Dollar,4106564.36,US Dollar,Cash,0
110856,804103F10,6045,8073B9A60,1951091.98,US Dollar,1951091.98,US Dollar,ACH,0
1807,802AE1600,115966,8073DC400,582.5,US Dollar,582.5,US Dollar,Cheque,0
1807,802AE1600,115966,8073DC400,117.82,US Dollar,117.82,US Dollar,Credit Card,0
1807,802AE1600,115966,8073DC400,52.35,US Dollar,52.35,US Dollar,ACH,0
1807,802AE1600,115966,8073DC400,114.63,US Dollar,114.63,US Dollar,Wire,0
21939,805C8C710,3653,8074996A0,14067.93,US Dollar,14067.93,US Dollar,Cheque,0
21939,805C8C710,3653,8074996A0,7512.06,US Dollar,7512.06,US Dollar,Credit Card,0
15331,8057AB1B0,13243,8074C6CB0,7124.15,US Dollar,7124.15,US Dollar,Cheque,0
15331,8057AB1B0,13243,8074C6CB0,3439.77,US Dollar,3439.77,US Dollar,ACH,0
70,10042B660,110821,80752DD10,2.62,US Dollar,2.62,US Dollar,Credit Card,0
70,10042B660,110821,80752DD10,4.86,US Dollar,4.86,US Dollar,Cash,0
13125,80122C220,1277,807555130,1298.38,US Dollar,1298.38,US Dollar,Cheque,0
13125,80122C220,1277,807555130,1136.48,US Dollar,1136.48,US Dollar,Credit Card,0
2545,802121EF0,16262,80757A6A0,10285.95,US Dollar,10285.95,US Dollar,Cheque,0
2545,802121EF0,16262,80757A6A0,2085.2,US Dollar,2085.2,US Dollar,Credit Card,0
14133,805998520,18656,8075C3700,999305.61,US Dollar,999305.61,US Dollar,Cheque,0
70,10042B660,219788,807615920,521.08,US Dollar,521.08,US Dollar,Cheque,0
70,10042B660,219788,807615920,9.07,US Dollar,9.07,US Dollar,Credit Card,0
18990,8075A8C40,5033,807694540,5268.15,US Dollar,5268.15,US Dollar,Cheque,0
212730,80770B5B0,117916,80770B6F0,3055.93,US Dollar,3055.93,US Dollar,ACH,0
215721,80770B600,117916,80770B6F0,4633.57,US Dollar,4633.57,US Dollar,ACH,0
28102,80379DFB0,214342,8078ADD10,487.01,US Dollar,487.01,US Dollar,Cheque,0
28102,80379DFB0,214342,8078ADD10,298.26,US Dollar,298.26,US Dollar,Cash,0
3718,803801F20,11495,807A0B190,52.75,US Dollar,52.75,US Dollar,Cheque,0
3718,803801F20,11495,807A0B190,304.92,US Dollar,304.92,US Dollar,Credit Card,0
21939,802168EA0,216492,807A6A740,3075.62,US Dollar,3075.62,US Dollar,Cheque,0
21939,802168EA0,216492,807A6A740,1828.96,US Dollar,1828.96,US Dollar,Credit Card,0
13395,803EC9E70,12966,807AC50A0,1143.71,US Dollar,1143.71,US Dollar,Cheque,0
13395,803EC9E70,12966,807AC50A0,973.83,US Dollar,973.83,US Dollar,Credit Card,0
13395,806BDA5C0,21393,807BC04E0,380.51,US Dollar,380.51,US Dollar,Cheque,0
13395,806BDA5C0,21393,807BC04E0,11.74,US Dollar,11.74,US Dollar,Cash,0
13395,806BDA5C0,21393,807BC04E0,3.2,US Dollar,3.2,US Dollar,ACH,0
11,801215610,210472,80204BAD0,187.95,US Dollar,187.95,US Dollar,Cheque,0
11,801215610,210472,80204BAD0,78.31,US Dollar,78.31,US Dollar,Credit Card,0
2196,801C7D980,18081,807BEA1A0,182.92,US Dollar,182.92,US Dollar,Cheque,0
2196,801C7D980,18081,807BEA1A0,10.45,US Dollar,10.45,US Dollar,Cash,0
2196,801C7D980,18081,807BEA1A0,10.24,US Dollar,10.24,US Dollar,ACH,0
1394,800380930,13243,807BF0FC0,509.59,US Dollar,509.59,US Dollar,Cheque,0
1394,800380930,13243,807BF0FC0,734.37,US Dollar,734.37,US Dollar,Credit Card,0
11495,800C0FA90,119927,807BF3DA0,29151.7,US Dollar,29151.7,US Dollar,Cheque,0
11495,800C0FA90,119927,807BF3DA0,5425.83,US Dollar,5425.83,US Dollar,Credit Card,0
11495,800C0FA90,119927,807BF3DA0,5395.61,US Dollar,5395.61,US Dollar,Cash,0
11495,800C0FA90,119927,807BF3DA0,2576.61,US Dollar,2576.61,US Dollar,ACH,0
11495,800C0FA90,119927,807BF3DA0,2314.59,US Dollar,2314.59,US Dollar,Wire,0
23571,8070E8D10,16866,807C6CA10,2131.03,US Dollar,2131.03,US Dollar,Cheque,0
23571,8070E8D10,16866,807C6CA10,78.22,US Dollar,78.22,US Dollar,Credit Card,0
23571,8070E8D10,16866,807C6CA10,36.74,US Dollar,36.74,US Dollar,Wire,0
349,8002B7980,14162,807C95E30,261.06,US Dollar,261.06,US Dollar,Cheque,0
18747,80775BC60,3202,807CFA300,20609.66,US Dollar,20609.66,US Dollar,Cheque,0
18747,80775BC60,3202,807CFA300,3912.66,US Dollar,3912.66,US Dollar,Credit Card,0
70,10042B660,3597,807D3E150,229825.48,US Dollar,229825.48,US Dollar,Cheque,0
70,10042B660,3597,807D3E150,42506.81,US Dollar,42506.81,US Dollar,Cash,0
20,8046D79F0,221100,807DF5550,59.32,US Dollar,59.32,US Dollar,Cheque,0
20,8046D79F0,221100,807DF5550,67.48,US Dollar,67.48,US Dollar,Credit Card,0
21566,8062A2380,22086,807E2F5E0,92.17,US Dollar,92.17,US Dollar,Cheque,0
21566,8062A2380,22086,807E2F5E0,158.51,US Dollar,158.51,US Dollar,Credit Card,0
13210,805ED2A70,5621,80815E920,215.14,US Dollar,215.14,US Dollar,Cheque,0
13210,805ED2A70,5621,80815E920,233.36,US Dollar,233.36,US Dollar,Credit Card,0
115114,807622820,215187,80821C220,3084.23,US Dollar,3084.23,US Dollar,Cheque,0
115114,807622820,215187,80821C220,1903.11,US Dollar,1903.11,US Dollar,Credit Card,0
22481,80731F060,18665,8082564F0,216.02,US Dollar,216.02,US Dollar,Cheque,0
22481,80731F060,18665,8082564F0,81.34,US Dollar,81.34,US Dollar,Cash,0
22481,80731F060,18665,8082564F0,6.2,US Dollar,6.2,US Dollar,Wire,0
1889,8015AC330,12204,808260940,378.96,US Dollar,378.96,US Dollar,Cheque,0
1889,8015AC330,12204,808260940,986.13,US Dollar,986.13,US Dollar,Credit Card,0
13210,801B9C040,21414,808265220,937.88,US Dollar,937.88,US Dollar,Cheque,0
13210,801B9C040,21414,808265220,3392.41,US Dollar,3392.41,US Dollar,Credit Card,0
11047,801C6D8A0,22129,808265A50,1957.68,US Dollar,1957.68,US Dollar,Cheque,0
11047,801C6D8A0,22129,808265A50,3928.58,US Dollar,3928.58,US Dollar,Credit Card,0
11047,801C6D8A0,22129,808265A50,8256.5,US Dollar,8256.5,US Dollar,ACH,0
1889,80230D600,19182,8082861E0,315.49,US Dollar,315.49,US Dollar,Cheque,0
1889,80230D600,19182,8082861E0,24.54,US Dollar,24.54,US Dollar,ACH,0
70,10042B660,210472,8082AF8F0,11587.8,US Dollar,11587.8,US Dollar,Cash,0
349,805D9A700,116648,8082EE2B0,1030.75,US Dollar,1030.75,US Dollar,Cheque,0
349,805D9A700,116648,8082EE2B0,250.03,US Dollar,250.03,US Dollar,Cash,0
12,80005D160,110821,808326670,212.03,US Dollar,212.03,US Dollar,Cheque,0
12,80005D160,110821,808326670,638.86,US Dollar,638.86,US Dollar,Credit Card,0
15783,8031C01C0,10416,80832CC80,779.57,US Dollar,779.57,US Dollar,Cheque,0
15783,8031C01C0,10416,80832CC80,60.26,US Dollar,60.26,US Dollar,Credit Card,0
11046,800B171A0,115216,8084035F0,533.67,US Dollar,533.67,US Dollar,Cheque,0
11046,800B171A0,115216,8084035F0,4182.97,US Dollar,4182.97,US Dollar,Credit Card,0
114721,806573F20,219788,808433270,2484.81,US Dollar,2484.81,US Dollar,Cheque,0
114721,806573F20,219788,808433270,15909.96,US Dollar,15909.96,US Dollar,Credit Card,0
1217,802ADE560,22364,808478DA0,1200.24,US Dollar,1200.24,US Dollar,Cheque,0
1217,802ADE560,22364,808478DA0,1679.66,US Dollar,1679.66,US Dollar,Credit Card,0
1,8033331E0,28102,8084A28E0,4035.86,US Dollar,4035.86,US Dollar,Cheque,0
26453,80555C990,222433,8084E9BA0,46053.28,US Dollar,46053.28,US Dollar,Cheque,0
26453,80555C990,222433,8084E9BA0,7165.73,US Dollar,7165.73,US Dollar,Credit Card,0
70,10042B660,28625,808548C10,15993.09,US Dollar,15993.09,US Dollar,Cheque,0
70,10042B660,28625,808548C10,62344.99,US Dollar,62344.99,US Dollar,Cash,0
3718,801C05BF0,4187,8085A16E0,248332.88,US Dollar,248332.88,US Dollar,Cheque,0
3718,801C05BF0,4187,8085A16E0,10382.32,US Dollar,10382.32,US Dollar,ACH,0
3718,801C05BF0,4187,8085A16E0,10480.35,US Dollar,10480.35,US Dollar,Wire,0
70,10042B660,29158,80860D830,191887.74,US Dollar,191887.74,US Dollar,Cheque,0
12,800715C20,27175,808622710,2071.41,US Dollar,2071.41,US Dollar,Cheque,0
12,800715C20,27175,808622710,1910.69,US Dollar,1910.69,US Dollar,Credit Card,0
12,800715C20,27175,808622710,1141.29,US Dollar,1141.29,US Dollar,Cash,0
12,800715C20,27175,808622710,171.01,US Dollar,171.01,US Dollar,ACH,0
12,800715C20,27175,808622710,52.2,US Dollar,52.2,US Dollar,Wire,0
6809,806065660,17831,808628280,100.96,US Dollar,100.96,US Dollar,Cheque,0
6809,806065660,17831,808628280,216.22,US Dollar,216.22,US Dollar,Credit Card,0
15783,802EC2D10,1422,8086CF0F0,1778.36,US Dollar,1778.36,US Dollar,Cheque,0
15783,802EC2D10,1422,8086CF0F0,789.86,US Dollar,789.86,US Dollar,Credit Card,0
113002,8050F05D0,18324,80875ACA0,1891.43,US Dollar,1891.43,US Dollar,Cheque,0
113002,8050F05D0,18324,80875ACA0,1168.13,US Dollar,1168.13,US Dollar,Credit Card,0
21260,80127FEA0,114721,8087A2E70,1684.54,US Dollar,1684.54,US Dollar,Cheque,0
21260,80127FEA0,114721,8087A2E70,706.07,US Dollar,706.07,US Dollar,Credit Card,0
11671,807616050,21828,8087D9A10,404.58,US Dollar,404.58,US Dollar,Cheque,0
11671,807616050,21828,8087D9A10,123.09,US Dollar,123.09,US Dollar,Credit Card,0
70,10042B660,219425,8087DD5F0,12436.52,US Dollar,12436.52,US Dollar,Cheque,0
70,10042B660,219425,8087DD5F0,1077.45,US Dollar,1077.45,US Dollar,Credit Card,0
3389,802AC09F0,14408,808805260,80.62,US Dollar,80.62,US Dollar,Cheque,0
3389,802AC09F0,14408,808805260,136.05,US Dollar,136.05,US Dollar,Credit Card,0
3389,802AC09F0,14408,808805260,4.95,US Dollar,4.95,US Dollar,ACH,0
3389,802AC09F0,14408,808805260,18.58,US Dollar,18.58,US Dollar,Wire,0
70,10042B660,215721,808820B10,933.12,US Dollar,933.12,US Dollar,Cheque,0
70,10042B660,215721,808820B10,755.63,US Dollar,755.63,US Dollar,Credit Card,0
70,10042B660,215721,808820B10,9.16,US Dollar,9.16,US Dollar,Cash,0
3202,801A00EE0,2368,808854F40,237.73,US Dollar,237.73,US Dollar,Cheque,0
3202,801A00EE0,2368,808854F40,35.23,US Dollar,35.23,US Dollar,ACH,0
70,10042B660,20,80899E1D0,1154.32,US Dollar,1154.32,US Dollar,Cheque,0
70,10042B660,20,80899E1D0,2910.15,US Dollar,2910.15,US Dollar,Credit Card,0
70,10042B660,19182,8089A0F80,183.11,US Dollar,183.11,US Dollar,Cheque,0
70,10042B660,19182,8089A0F80,48.16,US Dollar,48.16,US Dollar,Cash,0
1217,800196D30,219975,8080D3FB0,2910.94,US Dollar,2910.94,US Dollar,Cheque,0
1217,800196D30,219975,8080D3FB0,2288.4,US Dollar,2288.4,US Dollar,Credit Card,0
1217,800196D30,219975,8080D3FB0,242.01,US Dollar,242.01,US Dollar,Wire,0
70,10042B660,2692,808BC58A0,948.51,US Dollar,948.51,US Dollar,Cheque,0
70,10042B660,2692,808BC58A0,89.87,US Dollar,89.87,US Dollar,Credit Card,0
70,10042B660,2692,808BC58A0,133.35,US Dollar,133.35,US Dollar,Cash,0
23760,8071C79F0,16263,808BC7670,2889.97,US Dollar,2889.97,US Dollar,Cheque,0
2196,80105D740,222433,808BE3180,1179.31,US Dollar,1179.31,US Dollar,Cheque,0
2196,80105D740,222433,808BE3180,3096.05,US Dollar,3096.05,US Dollar,Credit Card,0
2196,80105D740,222433,808BE3180,361.44,US Dollar,361.44,US Dollar,Cash,0
2196,80105D740,222433,808BE3180,103.66,US Dollar,103.66,US Dollar,ACH,0
2196,80105D740,222433,808BE3180,12.51,US Dollar,12.51,US Dollar,Wire,0
22661,8029849B0,221284,808C2A300,919.97,US Dollar,919.97,US Dollar,Cheque,0
22661,8029849B0,221284,808C2A300,249.9,US Dollar,249.9,US Dollar,Credit Card,0
5206,8043ABC10,1812,808C7E660,129.11,US Dollar,129.11,US Dollar,Cheque,0
2692,80159EF00,24523,808CDEA60,118.25,US Dollar,118.25,US Dollar,Cheque,0
2692,80159EF00,24523,808CDEA60,557.24,US Dollar,557.24,US Dollar,Cash,0
2196,80102A180,3500,808D07170,285.97,US Dollar,285.97,US Dollar,Cheque,0
2196,80102A180,3500,808D07170,1010.58,US Dollar,1010.58,US Dollar,Credit Card,0
21828,800B3F740,116342,808D2DDE0,106.27,US Dollar,106.27,US Dollar,Credit Card,0
118840,808170E10,217798,808D3EF40,1056.98,US Dollar,1056.98,US Dollar,Cheque,0
1120,801165CE0,121013,808DA0250,41474.96,US Dollar,41474.96,US Dollar,Cheque,0
18890,8060A0200,17831,808DC9BB0,2362.59,US Dollar,2362.59,US Dollar,Cheque,0
18890,8060A0200,17831,808DC9BB0,1783.33,US Dollar,1783.33,US Dollar,Credit Card,0
20,800132C60,15355,808DD9010,267.86,US Dollar,267.86,US Dollar,Cheque,0
20,800132C60,15355,808DD9010,234.8,US Dollar,234.8,US Dollar,ACH,0
3533,807C88060,214107,808E264E0,56.62,US Dollar,56.62,US Dollar,Cheque,0
3533,807C88060,214107,808E264E0,12.64,US Dollar,12.64,US Dollar,Credit Card,0
3533,807C88060,214107,808E264E0,3.8,US Dollar,3.8,US Dollar,Wire,0
24523,802516FB0,12592,808E45EA0,177.32,US Dollar,177.32,US Dollar,Cheque,0
24523,802516FB0,12592,808E45EA0,145.33,US Dollar,145.33,US Dollar,Credit Card,0
1807,8012CF270,28932,808E476E0,155.01,US Dollar,155.01,US Dollar,Cheque,0
1807,8012CF270,28932,808E476E0,503.62,US Dollar,503.62,US Dollar,Credit Card,0
5394,80405B6C0,1812,808F534E0,215.66,US Dollar,215.66,US Dollar,Cheque,0
5394,80405B6C0,1812,808F534E0,180.29,US Dollar,180.29,US Dollar,Credit Card,0
22086,80124AEB0,217717,808F60FE0,3796.65,US Dollar,3796.65,US Dollar,Cheque,0
1812,8015D5170,112568,808F63720,1991.73,US Dollar,1991.73,US Dollar,Cheque,0
22185,80919D200,215571,809340A60,159.63,US Dollar,159.63,US Dollar,Cheque,0
15331,803EF5740,28625,809385AF0,257.94,US Dollar,257.94,US Dollar,Cheque,0
19521,8050AAE30,19521,8050AAE30,10967.12,US Dollar,73453.41,Yuan,ACH,0
19521,8050AAE30,15680,8093899F0,10967.12,US Dollar,10967.12,US Dollar,Cheque,0
19521,8050AAE30,19521,8050AAE30,2434.01,US Dollar,16301.99,Yuan,ACH,0
19521,8050AAE30,15680,8093899F0,2434.01,US Dollar,2434.01,US Dollar,Credit Card,0
19521,8050AAE30,19521,8050AAE30,6426.81,US Dollar,43044.2,Yuan,ACH,0
19521,8050AAE30,15680,8093899F0,6426.81,US Dollar,6426.81,US Dollar,Cash,0
11671,8094CA250,8106,8094CA2F0,3239.65,US Dollar,3239.65,US Dollar,ACH,0
21438,8094CA2A0,8106,8094CA2F0,485.82,US Dollar,485.82,US Dollar,ACH,0
223057,8094CA340,8106,8094CA2F0,194.12,US Dollar,194.12,US Dollar,ACH,0
1439,8094C9850,8106,8094CA2F0,4982.61,US Dollar,4982.61,US Dollar,ACH,0
21566,808C6E630,8106,8094CA2F0,1878.23,US Dollar,1878.23,US Dollar,ACH,0
26179,806302D80,12204,8098546E0,25565.65,US Dollar,25565.65,US Dollar,Cheque,0
26179,806302D80,12204,8098546E0,27045.5,US Dollar,27045.5,US Dollar,Credit Card,0
26179,806302D80,12204,8098546E0,35461.19,US Dollar,35461.19,US Dollar,ACH,0
4894,80211B1A0,124126,809874820,1277381.81,US Dollar,1277381.81,US Dollar,Cheque,0
28625,807F52BD0,12,809917620,966.31,US Dollar,966.31,US Dollar,Cheque,0
18890,806B68650,215571,8099761A0,1301.95,US Dollar,1301.95,US Dollar,Cheque,0
18890,806B68650,215571,8099761A0,2043.1,US Dollar,2043.1,US Dollar,Credit Card,0
20,800A09900,8801,809C1CF40,953.19,US Dollar,953.19,US Dollar,Cheque,0
20,800A09900,8801,809C1CF40,807.7,US Dollar,807.7,US Dollar,Credit Card,0
214111,809263110,115481,809E210C0,168.99,US Dollar,168.99,US Dollar,Cheque,0
214111,809263110,115481,809E210C0,57.74,US Dollar,57.74,US Dollar,Cash,0
22595,80760F7A0,16584,809E2DA40,1183.15,US Dollar,1183.15,US Dollar,Cheque,0
22595,80760F7A0,16584,809E2DA40,375.65,US Dollar,375.65,US Dollar,Cash,0
115943,807CFE1F0,22432,809E33A70,173.73,US Dollar,173.73,US Dollar,Cheque,0
115943,807CFE1F0,22432,809E33A70,355.72,US Dollar,355.72,US Dollar,Credit Card,0
3440,804484910,13395,809FF4F90,1065131.46,US Dollar,1065131.46,US Dollar,Cheque,0
3440,804484910,13395,809FF4F90,27418.61,US Dollar,27418.61,US Dollar,Credit Card,0
3440,804484910,13395,809FF4F90,1249368.09,US Dollar,1249368.09,US Dollar,Cash,0
3440,804484910,13395,809FF4F90,357538.52,US Dollar,357538.52,US Dollar,ACH,0
120336,80A02D310,117301,80A02CFA0,2059.29,US Dollar,2059.29,US Dollar,ACH,0
22364,80A02D4A0,117301,80A02CFA0,3331.44,US Dollar,3331.44,US Dollar,ACH,0
14648,80A02D130,117301,80A02CFA0,4836.84,US Dollar,4836.84,US Dollar,ACH,0
225862,80A02D4F0,117301,80A02CFA0,4284.2,US Dollar,4284.2,US Dollar,ACH,0
22661,803F7F310,6314,80A200880,9380.69,US Dollar,9380.69,US Dollar,Cheque,0
22661,803F7F310,6314,80A200880,7475.41,US Dollar,7475.41,US Dollar,Credit Card,0
1639,80129C620,220916,80A20CCE0,22245.16,US Dollar,22245.16,US Dollar,Cheque,0
1639,80129C620,220916,80A20CCE0,5145.8,US Dollar,5145.8,US Dollar,Credit Card,0
11265,801159800,219788,80A337DD0,1086.44,US Dollar,1086.44,US Dollar,Cheque,0
11265,801159800,219788,80A337DD0,1043.7,US Dollar,1043.7,US Dollar,Cash,0
11,8008D5040,221284,80A3648F0,156.39,US Dollar,156.39,US Dollar,Cheque,0
11,8008D5040,221284,80A3648F0,207.7,US Dollar,207.7,US Dollar,Credit Card,0
1,800163C40,18270,80A3C46F0,1894.16,US Dollar,1894.16,US Dollar,Cheque,0
1,800163C40,18270,80A3C46F0,589.26,US Dollar,589.26,US Dollar,Credit Card,0
1639,800598B10,5394,80A44C800,4760.9,US Dollar,4760.9,US Dollar,Cheque,0
16456,803397190,27155,80A4670B0,69.59,US Dollar,69.59,US Dollar,Cheque,0
16456,803397190,27155,80A4670B0,79.43,US Dollar,79.43,US Dollar,Credit Card,0
28168,808470F10,12702,80A484C30,1063.95,US Dollar,1063.95,US Dollar,Cheque,0
28168,808470F10,12702,80A484C30,1273.43,US Dollar,1273.43,US Dollar,Credit Card,0
116703,8079CC950,28393,80A4CE1C0,84143.41,US Dollar,84143.41,US Dollar,Cheque,0
116703,8079CC950,28393,80A4CE1C0,3583.97,US Dollar,3583.97,US Dollar,Credit Card,0
116703,8079CC950,28393,80A4CE1C0,235896.32,US Dollar,235896.32,US Dollar,ACH,0
116703,8079CC950,28393,80A4CE1C0,274558.29,US Dollar,274558.29,US Dollar,Wire,0
70,10042B660,18081,80A4DA0F0,1281.68,US Dollar,1281.68,US Dollar,Cheque,0
70,10042B660,18081,80A4DA0F0,1429.69,US Dollar,1429.69,US Dollar,Credit Card,0
349,8005E58B0,215514,80A5047E0,7078.05,US Dollar,7078.05,US Dollar,Cheque,0
349,8005E58B0,215514,80A5047E0,4741.62,US Dollar,4741.62,US Dollar,Credit Card,0
349,8005E58B0,215514,80A5047E0,190.37,US Dollar,190.37,US Dollar,Cash,0
349,8005E58B0,215514,80A5047E0,59.31,US Dollar,59.31,US Dollar,Wire,0
115943,807FA5270,110777,80A52E440,178.79,US Dollar,178.79,US Dollar,Cheque,0
115943,807FA5270,110777,80A52E440,317.01,US Dollar,317.01,US Dollar,Credit Card,0
18081,8053467C0,221024,80A57A370,3923.0,US Dollar,3923.0,US Dollar,Cheque,0
18081,8053467C0,221024,80A57A370,2966.06,US Dollar,2966.06,US Dollar,Credit Card,0
27175,809A8B360,18903,80A5EB730,382.16,US Dollar,382.16,US Dollar,Cheque,0
27175,809A8B360,18903,80A5EB730,110.24,US Dollar,110.24,US Dollar,Credit Card,0
27175,809A8B360,18903,80A5EB730,180.04,US Dollar,180.04,US Dollar,Cash,0
70,10042B660,119593,80A659BA0,29.52,US Dollar,29.52,US Dollar,Cheque,0
70,10042B660,119593,80A659BA0,135.36,US Dollar,135.36,US Dollar,Credit Card,0
70,10042B660,119593,80A659BA0,0.34,US Dollar,0.34,US Dollar,Cash,0
70,10042B660,218057,80A665CD0,2065.88,US Dollar,2065.88,US Dollar,Cheque,0
70,10042B660,218057,80A665CD0,1344.17,US Dollar,1344.17,US Dollar,Credit Card,0
